name,pantheon,url,title,alternatives
Dharani,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHARANI/,Indian River Goddess,Dharanî
Dharma,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHARMA/,Personification of Divine Duty and Holy Inner Law,nan
Dharti Mata,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHARTI-MATA/,Rather obscure Mother Goddess,nan
Dhatar,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHATRI/,Sun God of Health and Happiness,Dhatri
Dhritarashtra,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHRITARASHTRA/,Blind king who had a lot of trouble with his karma,nan
Dhruva,Hindu mythology,https://www.godchecker.com/hindu-mythology/DHRUVA/,Devoted God of the Pole Star,nan
Diti,Hindu mythology,https://www.godchecker.com/hindu-mythology/DITI/,Mother of giants and stormy godlets,nan
Draupadi,Hindu mythology,https://www.godchecker.com/hindu-mythology/DRAUPADI/,Hindu Fire Goddess,Draupathi
Durga,Hindu mythology,https://www.godchecker.com/hindu-mythology/DURGA/,"Warrior Goddess, and really great at killing demons",Durgha
Duryodhana,Hindu mythology,https://www.godchecker.com/hindu-mythology/DURYODHANA/,The Leader of the Kauravas,nan
Dyaus,Hindu mythology,https://www.godchecker.com/hindu-mythology/DYAUS/,Ancient Father Sky God,"Dyaus Pita, Pita Dyaus"
Dyavaprthivi,Hindu mythology,https://www.godchecker.com/hindu-mythology/DYAVAPRTHIVI/,The Heaven and Earth combo,nan
Five Ms,Hindu mythology,https://www.godchecker.com/hindu-mythology/PANCAMAKARAS/,The Five Naughty Yummy Things,"Pañcatattvas, Mmmmm, Pañcamakâras, Pañca-Makâras"
Gandharvas,Hindu mythology,https://www.godchecker.com/hindu-mythology/GANDHARVAS/,Celestial Musicians,nan
Ganesh,Hindu mythology,https://www.godchecker.com/hindu-mythology/GANESHA/,The famous elephant-headed God of Wisdom and Prudence,Ganesha
Ganga,Hindu mythology,https://www.godchecker.com/hindu-mythology/GANGA/,Goddess of the sacred River Ganges,nan
Garuda,Hindu mythology,https://www.godchecker.com/hindu-mythology/GARUDA/,Phoenixy flying mount of Vishnu,nan
Gauri,Hindu mythology,https://www.godchecker.com/hindu-mythology/GAURI/,Brilliant white Virgin Goddess of Purity,nan
Gauri (2),Hindu mythology,https://www.godchecker.com/hindu-mythology/GAURI-2/,Bright Goddess of the Corn,nan
Gautama (2),Hindu mythology,https://www.godchecker.com/hindu-mythology/GAUTAMA-2/,Great Seer who saw mantras,Rishi-Gautama
Hanuman,Hindu mythology,https://www.godchecker.com/hindu-mythology/HANUMAN/,The Hindu Monkey God,nan
Hara,Hindu mythology,https://www.godchecker.com/hindu-mythology/HARIHARA/,'The Remover',"Hari, Harihara"
Hayagriva,Hindu mythology,https://www.godchecker.com/hindu-mythology/HAYAGRIVA/,There are several Hayagrivas knocking about,nan
Himavat,Hindu mythology,https://www.godchecker.com/hindu-mythology/HIMAVAT/,God of the Himalayas,nan
Hiranyakashipu,Hindu mythology,https://www.godchecker.com/hindu-mythology/HIRANYAKASHIPU/,A demon who had somehow wrangled an invulnerability clause from the Gods so they could not kill him,Hiranyakasipu
Hiranyâksha,Hindu mythology,https://www.godchecker.com/hindu-mythology/HIRANYAKSHA/,Another Demon with exactly the same immunity clause as Hiranyakashipu,nan
Ida,Hindu mythology,https://www.godchecker.com/hindu-mythology/IDA/,A milky maid of holy offerings,nan
Indra,Hindu mythology,https://www.godchecker.com/hindu-mythology/INDRA/,Deva leader and Supreme Ruler of the Vedic Gods,Śakra
Indrajit,Hindu mythology,https://www.godchecker.com/hindu-mythology/INDRAJIT/,Warrior Prince and Heaven-stormer,Meghanada
Indrâni,Hindu mythology,https://www.godchecker.com/hindu-mythology/INDRANI/,Wrathful Queen,nan
Jagannath,Hindu mythology,https://www.godchecker.com/hindu-mythology/JAGANNATH/,Holy heavy gods vehicle,"Jagganath, Juggernaut"
Jalandhara,Hindu mythology,https://www.godchecker.com/hindu-mythology/JALANDHARA/,A powerful and ambitious demon overlord,Jallandhar
Jâmbavân,Hindu mythology,https://www.godchecker.com/hindu-mythology/JAMBAVAN/,King of the Bears,"Jambhavan, Jambavat"
Jâmbavatî,Hindu mythology,https://www.godchecker.com/hindu-mythology/JAMBAVATI/,Princess bear or bear princess,nan
Jara,Hindu mythology,https://www.godchecker.com/hindu-mythology/JARA/,Goddess of Old Age and Daughter of Death,nan
Jatayu,Hindu mythology,https://www.godchecker.com/hindu-mythology/JATAYU/,King of the Vultures,nan
Kadrû,Hindu mythology,https://www.godchecker.com/hindu-mythology/KADRU/,The Mother of Snakes,nan
Kaduvul,Hindu mythology,https://www.godchecker.com/hindu-mythology/KATAVUL/,Tamil God known as 'He who Is',Katavul
Kâlanemi,Hindu mythology,https://www.godchecker.com/hindu-mythology/KALANEMI/,Another Demon Uncle of Ravana,nan
Kali,Hindu mythology,https://www.godchecker.com/hindu-mythology/KALI/,Formidable Hindu Mother Goddess of Dark Destruction,nan
Kalki,Hindu mythology,https://www.godchecker.com/hindu-mythology/KALKI/,Vishnu in Apocalyptic Horseman form,nan
Kama,Hindu mythology,https://www.godchecker.com/hindu-mythology/KAMA/,Sexy deity of Love and Desire,Kamadeva
Kamadhenu,Hindu mythology,https://www.godchecker.com/hindu-mythology/KAMADHENU/,The Great Celestial Sacred Cow Goddess,Surabhi
Kamsa,Hindu mythology,https://www.godchecker.com/hindu-mythology/KAMSA/,Nasty tyrannical Demon King and Krishna's uncle,Kansa
Karni Mata,Hindu mythology,https://www.godchecker.com/hindu-mythology/KARNI-MATA/,This is the Goddess of Rat Reincarnation,nan
Kartikeya,Hindu mythology,https://www.godchecker.com/hindu-mythology/KARTTIKEYA/,Six-headed warrior son of Shiva,"Kârttikeya, Kumaran, Skanda"
Kashyapa,Hindu mythology,https://www.godchecker.com/hindu-mythology/KASYAPA/,Sage and irritable multiple husband,"Kasyapa, Kaśyapa"
Katukilal,Hindu mythology,https://www.godchecker.com/hindu-mythology/KATUKILAL/,Dravidian Woodland Goddess,nan
Kauravas,Hindu mythology,https://www.godchecker.com/hindu-mythology/KAURAVAS/,The one hundred warrior sons of blind King Dhritarashtra,nan
Kausalyâ,Hindu mythology,https://www.godchecker.com/hindu-mythology/KAUSALYA/,Mother of Rama,nan
Kaushika,Hindu mythology,https://www.godchecker.com/hindu-mythology/VISHVAMITRA/,Former King of the Earth and now a successful sage,"Vishwamitra, Vishvamitra"
Kinnara,Hindu mythology,https://www.godchecker.com/hindu-mythology/KINNARA/,"All-dancing, all-singing musical spirit creatures",nan
Kistnerappan,Hindu mythology,https://www.godchecker.com/hindu-mythology/KISTNERAPPAN/,God of Purification by Water,nan
Korravai,Hindu mythology,https://www.godchecker.com/hindu-mythology/KORRAVAI/,A very ancient Dravidian Battle Goddess,"Kotrawi, Korrawi"
Kratu,Hindu mythology,https://www.godchecker.com/hindu-mythology/KRATU/,A God of Sagacity and Sageness,nan
Krishna,Hindu mythology,https://www.godchecker.com/hindu-mythology/KRISHNA/,Hugely popular Indian Celebrity SuperGod,nan
Kubera,Hindu mythology,https://www.godchecker.com/hindu-mythology/KUBERA/,Extremely Rich Dwarf God,nan
Kumbhakarna,Hindu mythology,https://www.godchecker.com/hindu-mythology/KUMBHAKARNA/,Known as 'Pot Ears' or should it be Pot Belly as he was one greedy guzzling demon,nan
Kundalini,Hindu mythology,https://www.godchecker.com/hindu-mythology/KUNDALINI/,Snaky serpent spirit of the spine,nan
Kunti,Hindu mythology,https://www.godchecker.com/hindu-mythology/KUNTI/,Mother of the Pandavas,nan
Kurma,Hindu mythology,https://www.godchecker.com/hindu-mythology/KURMA/,A Cosmic Tortoise,nan
Lakshmana,Hindu mythology,https://www.godchecker.com/hindu-mythology/LAKSHMANA/,A Quarter God Twin,nan
Lakshmi,Hindu mythology,https://www.godchecker.com/hindu-mythology/LAKSHMI/,Good Luck Wealth Goddess of Seven Inside Deals,"Laksmi, Shri, Sri"
Lokapalas,Hindu mythology,https://www.godchecker.com/hindu-mythology/LOKAPALAS/,The Four Hindu Guardians of Directions,nan
Machilottu,Hindu mythology,https://www.godchecker.com/hindu-mythology/MUCHILOT-BHAGAVATHI/,Wise and wonderful Vaniya Goddess,Muchilot Bhagavathi
Mâdravtî,Hindu mythology,https://www.godchecker.com/hindu-mythology/MADRI/,Mother of some of the Pandavas.,Mâdrî
Madya,Hindu mythology,https://www.godchecker.com/hindu-mythology/MADYA/,The Delights of Wine,nan
Maithuna,Hindu mythology,https://www.godchecker.com/hindu-mythology/MAITHUNA/,The act of sexual union,nan
Mâmsa,Hindu mythology,https://www.godchecker.com/hindu-mythology/MAMSA/,The joys of the flesh,nan
Manasa,Hindu mythology,https://www.godchecker.com/hindu-mythology/MANASA/,Sexy Hindu Snake Goddess,Manasâ-Devî
Mânasâ-Putras,Hindu mythology,https://www.godchecker.com/hindu-mythology/MANASA-PUTRAS/,The mind-sons of Brahma,nan
Manu,Hindu mythology,https://www.godchecker.com/hindu-mythology/MANU/,Director of the Save The Humans campaign,nan
Marichi,Hindu mythology,https://www.godchecker.com/hindu-mythology/MARICHI/,One of the Lords of Creation,"Marishi, Rishi-Marichi"
Maruts,Hindu mythology,https://www.godchecker.com/hindu-mythology/MARUTS/,Antique Vedic Storm Gods,Rudras
Mata Prithvi,Hindu mythology,https://www.godchecker.com/hindu-mythology/PRITHVI/,Ancient Mother Earth Goddess,"Prthivi, Prithvi Mata, Prithvi"
Matsya,Hindu mythology,https://www.godchecker.com/hindu-mythology/MATSYA/,The Pleasures of Fish,nan
Mâyâ,Hindu mythology,https://www.godchecker.com/hindu-mythology/MAYA/,Divine Magic,Maya
Meru,Hindu mythology,https://www.godchecker.com/hindu-mythology/MERU/,The Hindu Gods' Holiday Home,Sumeru
Mitra,Hindu mythology,https://www.godchecker.com/hindu-mythology/MITRA/,We swear he is a God of Oaths,nan
Mohini,Hindu mythology,https://www.godchecker.com/hindu-mythology/MOHINI/,Mom of AYYAPPAN,nan
Mudra,Hindu mythology,https://www.godchecker.com/hindu-mythology/MUDRA/,The Ecstacy of Cereal,nan
Murugan,Hindu mythology,https://www.godchecker.com/hindu-mythology/MURUGAN/,Tamil God of Youth and War,Murukan
Nagas,Hindu mythology,https://www.godchecker.com/hindu-mythology/NAGAS/,Hindu Snake Deities,nan
Naginas,Hindu mythology,https://www.godchecker.com/hindu-mythology/NAGINAS/,Female snake deities,Nagis
Naksatras,Hindu mythology,https://www.godchecker.com/hindu-mythology/NAKSHATRAS/,"The daughters of Daksha, these bright young ladies are the starry-eyed constellations who accompany Chandra the Moon",Nakshatras
Nakula,Hindu mythology,https://www.godchecker.com/hindu-mythology/NAKULA/,Another of the Pandavas Clan,nan
Nandhini,Hindu mythology,https://www.godchecker.com/hindu-mythology/NANDINI/,The Sacred Cow of Joy,Nandini
Nandi,Hindu mythology,https://www.godchecker.com/hindu-mythology/NANDI/,SHIVA's pet white Bull God,"Nandin, Nandisa"
Narada,Hindu mythology,https://www.godchecker.com/hindu-mythology/NARADA/,A Lord of Creation,nan
Narasimha,Hindu mythology,https://www.godchecker.com/hindu-mythology/NARASIMHA/,Terrifying lion hunter of demons,"Narasinha, Narasingh"
Navadurgas,Hindu mythology,https://www.godchecker.com/hindu-mythology/NAVADURGAS/,The Nine Durgas,nan
Nirhita,Hindu mythology,https://www.godchecker.com/hindu-mythology/NIRRTA/,Big Bad Black God,Nirrta
Nirhti,Hindu mythology,https://www.godchecker.com/hindu-mythology/NIRRTI/,"Hindu Goddess of Destruction, Death and Decay","Nirrhiti, Nirrti"
Pandavas,Hindu mythology,https://www.godchecker.com/hindu-mythology/PANDAVAS/,Hindu Heroes,nan
Pandu,Hindu mythology,https://www.godchecker.com/hindu-mythology/PANDU/,Cursed Father of the Pandavas Heroes,nan
Parashurama,Hindu mythology,https://www.godchecker.com/hindu-mythology/PARASHURAMA/,A famous indefatigable warrior of old,nan
Parjanya,Hindu mythology,https://www.godchecker.com/hindu-mythology/PARJANYA/,God of Rain and part-time Saptarishi,nan
Parvati,Hindu mythology,https://www.godchecker.com/hindu-mythology/PARVATI/,Goddess of Beauty and Fertility and consort of SHIVA,Uma
Pisacas,Hindu mythology,https://www.godchecker.com/hindu-mythology/PISHACHAS/,Indian cemetery demons with repulsive habits,"Pisachas, Pisakas, Pishachas"
Prahlada,Hindu mythology,https://www.godchecker.com/hindu-mythology/PRAHLADA/,A lovely demon,nan
Prajapati,Hindu mythology,https://www.godchecker.com/hindu-mythology/PRAJAPATIS/,The Lords of Creation Group Inc,Prajâpatis
Prisnî,Hindu mythology,https://www.godchecker.com/hindu-mythology/PRISNI/,Fertility Goddess of Compost and Cowpats,nan
Pulaha,Hindu mythology,https://www.godchecker.com/hindu-mythology/PULAHA/,One of the Lords of Creation,nan
Pulastja,Hindu mythology,https://www.godchecker.com/hindu-mythology/PULASTYA/,A Wise and Wonderful Lord of Creation,Pulastya
Purusha,Hindu mythology,https://www.godchecker.com/hindu-mythology/PURUSHA/,Very old Creator God,nan
Pushan,Hindu mythology,https://www.godchecker.com/hindu-mythology/PUSHAN/,Toothless god of some stars,nan
Pushpaka,Hindu mythology,https://www.godchecker.com/hindu-mythology/PUSHPAKA/,The amazing flying chariot of Kubera,nan
Pûtanâ,Hindu mythology,https://www.godchecker.com/hindu-mythology/PUTANA/,A witchy baby-minder from hell,nan
Rahu,Hindu mythology,https://www.godchecker.com/hindu-mythology/RAHU/,Cosmic God of Eclipses,nan
Rakshasas,Hindu mythology,https://www.godchecker.com/hindu-mythology/RAKSHASAS/,The original but not necessarily best Hindu demons,nan
Rama,Hindu mythology,https://www.godchecker.com/hindu-mythology/RAMA/,Major heroic figure and Vishnu incarnation number seven,nan
Rati,Hindu mythology,https://www.godchecker.com/hindu-mythology/RATI/,Enthusiastic Goddess of Sex,nan
Ratri,Hindu mythology,https://www.godchecker.com/hindu-mythology/RATRI/,Goddess of Night,nan
Ravana,Hindu mythology,https://www.godchecker.com/hindu-mythology/RAVANA/,Demon King and perpetual enemy of the Gods,nan
Rhibus,Hindu mythology,https://www.godchecker.com/hindu-mythology/RIBHUS/,Jolly little elfin twins who do Crafts and Tinkering,Ribhus
Rig-Veda,Hindu mythology,https://www.godchecker.com/hindu-mythology/RIG-VEDA/,The Big Reader of Sacred Knowledge,Rigveda
Rishis,Hindu mythology,https://www.godchecker.com/hindu-mythology/RISHIS/,Vedic Maestros of Holy Hymns,Rshis
Rohinî,Hindu mythology,https://www.godchecker.com/hindu-mythology/ROHINI/,Somewhat minor Goddess of Fortune,nan
Rudra,Hindu mythology,https://www.godchecker.com/hindu-mythology/RUDRA/,Ancient Howling Storm God of Sickness,nan
Rudrânî,Hindu mythology,https://www.godchecker.com/hindu-mythology/RUDRANI/,Bloody Storm Goddess of Tears,nan
Rudranis,Hindu mythology,https://www.godchecker.com/hindu-mythology/RUDRANIS/,A bunch of lady Rudras,nan
Rudras,Hindu mythology,https://www.godchecker.com/hindu-mythology/RUDRAS/,Poisonous little offshoots of Rudra,nan
Rukmini,Hindu mythology,https://www.godchecker.com/hindu-mythology/RUKMINI/,A wife of Krishna,nan
Sâdhyas,Hindu mythology,https://www.godchecker.com/hindu-mythology/SADHYAS/,Deities who guard rites and prayers,nan
Sagara,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAGARA/,Power-hungry mortal,nan
Sahadeva,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAHADEVA/,A Pandavas godly descendent,nan
Sakata,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAKATA/,Baby-killing cart demon,"Sakatasura, Saktasura"
Sakti,Hindu mythology,https://www.godchecker.com/hindu-mythology/SHAKTI/,Girl Power! The personification of female energy,Shakti
Samba,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAMBA/,A heroic prankster,nan
Sapta-Rishis,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAPTARISHIS/,The Seven Super Special Sages,Saptarishis
Saranyu,Hindu mythology,https://www.godchecker.com/hindu-mythology/SARANYU/,Elusive Sky Goddess and Mother of the Ashvins,nan
Sarasvati,Hindu mythology,https://www.godchecker.com/hindu-mythology/SARASVATI/,Mother Goddess of  Learning and Creative Artistry,Saraswati
Sati,Hindu mythology,https://www.godchecker.com/hindu-mythology/SATI/,Mother Goddess and consort of SHIVA,nan
Sâvitrî,Hindu mythology,https://www.godchecker.com/hindu-mythology/SAVITRI/,God of the Moving Sun,nan
Shashthi,Hindu mythology,https://www.godchecker.com/hindu-mythology/SHASHTHI/,Protector Goddess of Newborn Babies,Shashti
Shatrughna,Hindu mythology,https://www.godchecker.com/hindu-mythology/SHATRUGHNA/,A Quarter God Twin,Shatrugna
Shishupala,Hindu mythology,https://www.godchecker.com/hindu-mythology/SISUPALA/,Ravana rebooted — Deadly Demon II,Sisupala
Shitala,Hindu mythology,https://www.godchecker.com/hindu-mythology/SHITALA/,"Goddess of Colds, Flu, Smallpox and Disease",nan
Shiva,Hindu mythology,https://www.godchecker.com/hindu-mythology/SHIVA/,Dancing Hindu God of Universal Destruction,nan
Sita,Hindu mythology,https://www.godchecker.com/hindu-mythology/SITA/,Wife of Rama who was abducted,nan
